"id";"formula";"score";"error"
73;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(O3_z, bs = ""mpi"", k = 5) + s(UR_z, bs = ""cr"",      k = 5)";26,8203426933342;NA
111;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(NO2_z, bs = ""mpi"",      k = 5) + s(O3_z, bs = ""mpi"", k = 5) + s(TEMP_z, bs = ""cr"",      k = 5) + O3_z:TEMP_z";26,8236131270413;NA
27;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(O3_z, bs = ""mpi"", k = 5) +      s(TEMP_z, bs = ""cr"", k = 5) + O3_z:TEMP_z";26,8236252721504;NA
59;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(NO2_z, bs = ""mpi"", k = 5) + s(VV_z, bs = ""cr"",      k = 5)";26,8263875471964;NA
16;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(VV_z, bs = ""cr"", k = 5)";26,8264274616362;NA
80;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(O3_z, bs = ""mpi"", k = 5) + s(VV_z, bs = ""cr"",      k = 5)";26,8264344150238;NA
118;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(NO2_z, bs = ""mpi"",      k = 5) + s(O3_z, bs = ""mpi"", k = 5) + s(UR_z, bs = ""cr"",      k = 5) + O3_z:UR_z";26,8272052483515;NA
29;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(O3_z, bs = ""mpi"", k = 5) +      s(UR_z, bs = ""cr"", k = 5) + O3_z:UR_z";26,8272719292324;NA
123;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(NO2_z, bs = ""mpi"",      k = 5) + s(O3_z, bs = ""mpi"", k = 5) + s(VV_z, bs = ""cr"",      k = 5) + NO2_z:O3_z";26,8275008610638;NA
588;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(NO2_z, bs = ""mpi"", k = 5) + s(O3_z, bs = ""mpi"",      k = 5) + s(TEMP_z, bs = ""cr"", k = 5) + s(VV_z, bs = ""cr"",      k = 5) + MP25_z:O3_z + NO2_z:VV_z";26,8285190657176;NA
11;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(O3_z, bs = ""mpi"", k = 5) + MP25_z:O3_z";26,8291880105347;NA
40;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(NO2_z, bs = ""mpi"", k = 5) + s(O3_z, bs = ""mpi"",      k = 5) + MP25_z:O3_z";26,8292020823047;NA
45;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(NO2_z, bs = ""mpi"", k = 5) + s(TEMP_z, bs = ""cr"",      k = 5)";26,8304147960431;NA
178;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(NO2_z, bs = ""mpi"", k = 5) + s(O3_z, bs = ""mpi"",      k = 5) + s(TEMP_z, bs = ""cr"", k = 5)";26,8304616228451;NA
66;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(O3_z, bs = ""mpi"", k = 5) + s(TEMP_z, bs = ""cr"",      k = 5)";26,8304622016378;NA
12;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(TEMP_z, bs = ""cr"", k = 5)";26,8306456433635;NA
116;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(NO2_z, bs = ""mpi"",      k = 5) + s(O3_z, bs = ""mpi"", k = 5) + s(UR_z, bs = ""cr"",      k = 5) + NO2_z:O3_z";26,8341931700234;NA
442;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(NO2_z, bs = ""mpi"",      k = 5) + s(O3_z, bs = ""mpi"", k = 5) + s(UR_z, bs = ""cr"",      k = 5) + s(VV_z, bs = ""cr"", k = 5)";26,8357593785046;NA
124;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(NO2_z, bs = ""mpi"",      k = 5) + s(O3_z, bs = ""mpi"", k = 5) + s(VV_z, bs = ""cr"",      k = 5) + NO2_z:VV_z";26,8363595640634;NA
25;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(NO2_z, bs = ""mpi"",      k = 5) + s(VV_z, bs = ""cr"", k = 5) + NO2_z:VV_z";26,8363853982819;NA
125;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(NO2_z, bs = ""mpi"",      k = 5) + s(O3_z, bs = ""mpi"", k = 5) + s(VV_z, bs = ""cr"",      k = 5) + O3_z:VV_z";26,8383637591589;NA
31;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(O3_z, bs = ""mpi"", k = 5) +      s(VV_z, bs = ""cr"", k = 5) + O3_z:VV_z";26,8384379483238;NA
143;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(NO2_z, bs = ""mpi"",      k = 5) + s(UR_z, bs = ""cr"", k = 5) + s(VV_z, bs = ""cr"", k = 5)";26,8394455610621;NA
164;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(O3_z, bs = ""mpi"", k = 5) +      s(UR_z, bs = ""cr"", k = 5) + s(VV_z, bs = ""cr"", k = 5)";26,8394988384103;NA
157;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(O3_z, bs = ""mpi"", k = 5) +      s(TEMP_z, bs = ""cr"", k = 5) + s(VV_z, bs = ""cr"", k = 5)";26,8403438360392;NA
420;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(NO2_z, bs = ""mpi"",      k = 5) + s(O3_z, bs = ""mpi"", k = 5) + s(TEMP_z, bs = ""cr"",      k = 5) + s(VV_z, bs = ""cr"", k = 5)";26,8403546427426;NA
136;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(NO2_z, bs = ""mpi"",      k = 5) + s(TEMP_z, bs = ""cr"", k = 5) + s(VV_z, bs = ""cr"",      k = 5)";26,8404613295272;NA
117;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(NO2_z, bs = ""mpi"",      k = 5) + s(O3_z, bs = ""mpi"", k = 5) + s(UR_z, bs = ""cr"",      k = 5) + NO2_z:UR_z";26,8441333366132;NA
23;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(NO2_z, bs = ""mpi"",      k = 5) + s(UR_z, bs = ""cr"", k = 5) + NO2_z:UR_z";26,8441778558078;NA
129;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(NO2_z, bs = ""mpi"",      k = 5) + s(TEMP_z, bs = ""cr"", k = 5) + s(UR_z, bs = ""cr"",      k = 5)";26,8484164521021;NA
398;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(NO2_z, bs = ""mpi"",      k = 5) + s(O3_z, bs = ""mpi"", k = 5) + s(TEMP_z, bs = ""cr"",      k = 5) + s(UR_z, bs = ""cr"", k = 5)";26,8484596837228;NA
