"id";"formula";"score";"error"
614;"custo_total ~ municipio + s(t, bs = ""cr"", k = 4) + s(mes, bs = ""cc"",      k = 6) + offset(log(populacao)) + s(MP25_z, bs = ""mpi"", k = 5) +      s(NO2_z, bs = ""mpi"", k = 5) + s(O3_z, bs = ""mpi"", k = 5) +      s(TEMP_z, bs = ""cr"", k = 5) + s(VV_z, bs = ""cr"", k = 5) +      NO2_z:VV_z + O3_z:TEMP_z";6580,70668531171;NA
956;"custo_total ~ municipio + s(t, bs = ""cr"", k = 4) + s(mes, bs = ""cc"",      k = 6) + offset(log(populacao)) + s(MP25_z, bs = ""mpi"", k = 5) +      s(NO2_z, bs = ""mpi"", k = 5) + s(O3_z, bs = ""mpi"", k = 5) +      s(TEMP_z, bs = ""cr"", k = 5) + s(UR_z, bs = ""cr"", k = 5) +      s(VV_z, bs = ""cr"", k = 5) + O3_z:UR_z + TEMP_z:UR_z";6580,75042017017;NA
835;"custo_total ~ municipio + s(t, bs = ""cr"", k = 4) + s(mes, bs = ""cc"",      k = 6) + offset(log(populacao)) + s(NO2_z, bs = ""mpi"", k = 5) +      s(O3_z, bs = ""mpi"", k = 5) + s(TEMP_z, bs = ""cr"", k = 5) +      s(UR_z, bs = ""cr"", k = 5) + s(VV_z, bs = ""cr"", k = 5) + O3_z:UR_z +      TEMP_z:UR_z";6581,41323545541;NA
541;"custo_total ~ municipio + s(t, bs = ""cr"", k = 4) + s(mes, bs = ""cc"",      k = 6) + offset(log(populacao)) + s(MP25_z, bs = ""mpi"", k = 5) +      s(NO2_z, bs = ""mpi"", k = 5) + s(O3_z, bs = ""mpi"", k = 5) +      s(TEMP_z, bs = ""cr"", k = 5) + s(UR_z, bs = ""cr"", k = 5) +      MP25_z:TEMP_z + O3_z:UR_z";6581,57306896659;NA
128;"custo_total ~ municipio + s(t, bs = ""cr"", k = 4) + s(mes, bs = ""cc"",      k = 6) + offset(log(populacao)) + s(NO2_z, bs = ""mpi"", k = 5) +      s(O3_z, bs = ""mpi"", k = 5) + s(VV_z, bs = ""cr"", k = 5) +      NO2_z:VV_z + O3_z:VV_z";6581,57717832421;NA
436;"custo_total ~ municipio + s(t, bs = ""cr"", k = 4) + s(mes, bs = ""cc"",      k = 6) + offset(log(populacao)) + s(NO2_z, bs = ""mpi"", k = 5) +      s(O3_z, bs = ""mpi"", k = 5) + s(TEMP_z, bs = ""cr"", k = 5) +      s(VV_z, bs = ""cr"", k = 5) + NO2_z:VV_z + O3_z:TEMP_z";6581,67311288658;NA
437;"custo_total ~ municipio + s(t, bs = ""cr"", k = 4) + s(mes, bs = ""cc"",      k = 6) + offset(log(populacao)) + s(NO2_z, bs = ""mpi"", k = 5) +      s(O3_z, bs = ""mpi"", k = 5) + s(TEMP_z, bs = ""cr"", k = 5) +      s(VV_z, bs = ""cr"", k = 5) + NO2_z:VV_z + O3_z:VV_z";6582,30809449814;NA
726;"custo_total ~ municipio + s(t, bs = ""cr"", k = 4) + s(mes, bs = ""cc"",      k = 6) + offset(log(populacao)) + s(MP25_z, bs = ""mpi"", k = 5) +      s(NO2_z, bs = ""mpi"", k = 5) + s(TEMP_z, bs = ""cr"", k = 5) +      s(UR_z, bs = ""cr"", k = 5) + s(VV_z, bs = ""cr"", k = 5) + NO2_z:VV_z +      TEMP_z:UR_z";6582,38567829159;NA
947;"custo_total ~ municipio + s(t, bs = ""cr"", k = 4) + s(mes, bs = ""cc"",      k = 6) + offset(log(populacao)) + s(MP25_z, bs = ""mpi"", k = 5) +      s(NO2_z, bs = ""mpi"", k = 5) + s(O3_z, bs = ""mpi"", k = 5) +      s(TEMP_z, bs = ""cr"", k = 5) + s(UR_z, bs = ""cr"", k = 5) +      s(VV_z, bs = ""cr"", k = 5) + NO2_z:VV_z + TEMP_z:UR_z";6582,38945004818;NA
480;"custo_total ~ municipio + s(t, bs = ""cr"", k = 4) + s(mes, bs = ""cc"",      k = 6) + offset(log(populacao)) + s(NO2_z, bs = ""mpi"", k = 5) +      s(TEMP_z, bs = ""cr"", k = 5) + s(UR_z, bs = ""cr"", k = 5) +      s(VV_z, bs = ""cr"", k = 5) + NO2_z:VV_z + TEMP_z:UR_z";6582,49036583754;NA
826;"custo_total ~ municipio + s(t, bs = ""cr"", k = 4) + s(mes, bs = ""cc"",      k = 6) + offset(log(populacao)) + s(NO2_z, bs = ""mpi"", k = 5) +      s(O3_z, bs = ""mpi"", k = 5) + s(TEMP_z, bs = ""cr"", k = 5) +      s(UR_z, bs = ""cr"", k = 5) + s(VV_z, bs = ""cr"", k = 5) + NO2_z:VV_z +      TEMP_z:UR_z";6582,49278737316;NA
65;"custo_total ~ municipio + s(t, bs = ""cr"", k = 4) + s(mes, bs = ""cc"",      k = 6) + offset(log(populacao)) + s(MP25_z, bs = ""mpi"", k = 5) +      s(NO2_z, bs = ""mpi"", k = 5) + s(VV_z, bs = ""cr"", k = 5) +      MP25_z:VV_z + NO2_z:VV_z";6582,53970774454;NA
239;"custo_total ~ municipio + s(t, bs = ""cr"", k = 4) + s(mes, bs = ""cc"",      k = 6) + offset(log(populacao)) + s(MP25_z, bs = ""mpi"", k = 5) +      s(NO2_z, bs = ""mpi"", k = 5) + s(O3_z, bs = ""mpi"", k = 5) +      s(VV_z, bs = ""cr"", k = 5) + MP25_z:VV_z + NO2_z:VV_z";6582,5411444972;NA
458;"custo_total ~ municipio + s(t, bs = ""cr"", k = 4) + s(mes, bs = ""cc"",      k = 6) + offset(log(populacao)) + s(NO2_z, bs = ""mpi"", k = 5) +      s(O3_z, bs = ""mpi"", k = 5) + s(UR_z, bs = ""cr"", k = 5) +      s(VV_z, bs = ""cr"", k = 5) + NO2_z:VV_z + O3_z:UR_z";6582,57856629392;NA
62;"custo_total ~ municipio + s(t, bs = ""cr"", k = 4) + s(mes, bs = ""cc"",      k = 6) + offset(log(populacao)) + s(MP25_z, bs = ""mpi"", k = 5) +      s(NO2_z, bs = ""mpi"", k = 5) + s(VV_z, bs = ""cr"", k = 5) +      NO2_z:VV_z";6582,60048584989;NA
