"cod_mun6";"ano";"mes";"data_ref";"pandemic";"MP25";"NO2";"O3";"n_estacoes";"internacoes";"obitos";"custo_total";"municipio";"mes_nome";"TEMP";"UR";"VV";"n_estacoes_clima";"populacao"
354340;2022;6;"01/06/2022";0;17;13;38;1;271;22;496876,043762225;"Ribeirao Preto";"Junho";20,1;65;1,45497976190476;1;698642
354850;2022;6;"01/06/2022";0;12;34;19;2;120;15;362073,936788011;"Santos";"Junho";19,5;93;0,55;2;418608
354870;2022;6;"01/06/2022";0;16;40;28;1;236;16;524119,564044548;"Sao Bernardo do Campo";"Junho";17,5626924603175;75,7544880952381;1,5;1;810729
354990;2022;6;"01/06/2022";0;13;27;29,5;2;293;37;476030,595740822;"Sao Jose dos Campos";"Junho";17,65;74,66666667;1,15;3;697054
355030;2022;6;"01/06/2022";0;18,11111111;45;30,5;10;4452;310;6871348,39566203;"Sao Paulo";"Junho";16,9;73,33333333;1,825;6;11451999
355410;2022;6;"01/06/2022";0;14;25;28;1;96;9;157101,677020527;"Taubate";"Junho";18;73;1,1;1;310739
350950;2022;7;"01/07/2022";0;21;23,502494047619;40;2;618;44;1323938,73865274;"Campinas";"Julho";20,2;55;1,65;2;1139047
351880;2022;7;"01/07/2022";0;25;35;37,5;2;474;33;650162,791167608;"Guarulhos";"Julho";18,65;68;1,6;2;1291771
353870;2022;7;"01/07/2022";0;18;21;31;1;194;18;368002,037734179;"Piracicaba";"Julho";20;61;1,9;1;423323
354340;2022;7;"01/07/2022";0;20;14;38;1;273;33;595346,507990241;"Ribeirao Preto";"Julho";20,8;57;1,53592936507937;1;698642
354850;2022;7;"01/07/2022";0;17;41;27;2;141;17;573985,066021639;"Santos";"Julho";21,2;88;0,65;2;418608
354870;2022;7;"01/07/2022";0;20;35;41;1;270;21;572542,870245297;"Sao Bernardo do Campo";"Julho";18,106776984127;71,7474960317461;1,6;1;810729
354990;2022;7;"01/07/2022";0;17;29,5;37,5;2;301;25;421904,126376666;"Sao Jose dos Campos";"Julho";18,73333333;67;1,2;3;697054
355030;2022;7;"01/07/2022";0;23,6;47,14285714;41,125;10;4920;414;8624053,27324792;"Sao Paulo";"Julho";18,88;71,25;1,95;6;11451999
355410;2022;7;"01/07/2022";0;17;21,3062817460317;39;1;85;7;274979,418215448;"Taubate";"Julho";19,7;64;1;1;310739
350950;2022;8;"01/08/2022";0;17;19,8834603174603;43;2;574;45;1138889,41431304;"Campinas";"Agosto";19,35;59;2,35;2;1139047
351880;2022;8;"01/08/2022";0;16,5;29;41,5;2;459;41;1031314,11871917;"Guarulhos";"Agosto";17,1;73;1,95;2;1291771
353870;2022;8;"01/08/2022";0;16;20;37;1;182;20;264700,590223458;"Piracicaba";"Agosto";20;60;2,2;1;423323
354340;2022;8;"01/08/2022";0;22;13;42;1;216;24;574610,0951465;"Ribeirao Preto";"Agosto";21,7;52;1,67117579365079;1;698642
354850;2022;8;"01/08/2022";0;11;38;29;2;148;24;662695,662181115;"Santos";"Agosto";20,25;88;0,8;2;418608
354870;2022;8;"01/08/2022";0;15;31;41;1;265;13;669060,647671831;"Sao Bernardo do Campo";"Agosto";17,883248015873;76,4505396825397;1,8;1;810729
354990;2022;8;"01/08/2022";0;11;24,5;41;2;350;41;438198,413760229;"Sao Jose dos Campos";"Agosto";18,3;66,5;1,6;3;697054
355030;2022;8;"01/08/2022";0;16,2;38,85714286;38;10;4338;346;7693714,00222977;"Sao Paulo";"Agosto";16,75;68;2,375;6;11451999
355410;2022;8;"01/08/2022";0;13;16;43;1;82;6;287245,238868878;"Taubate";"Agosto";18,9;65;1,4;1;310739
350950;2022;9;"01/09/2022";0;16;17,1260853174603;43;2;566;38;1207046,64902266;"Campinas";"Setembro";19,6;65;2,65;2;1139047
351880;2022;9;"01/09/2022";0;15,5;28;41,5;2;511;69;762619,845494133;"Guarulhos";"Setembro";16,7;77;2;2;1291771
353870;2022;9;"01/09/2022";0;13;18;38;1;157;13;311639,113981768;"Piracicaba";"Setembro";20,1;68;2,6;1;423323
354340;2022;9;"01/09/2022";0;23;12;54;1;260;28;655327,188302501;"Ribeirao Preto";"Setembro";23,7;56;1,69551984126984;1;698642
354850;2022;9;"01/09/2022";0;12;35;27,5;2;149;32;594180,875371999;"Santos";"Setembro";19,8;92;0,8;2;418608
354870;2022;9;"01/09/2022";0;12;26;43;1;196;16;340762,759274535;"Sao Bernardo do Campo";"Setembro";18,1965103174603;79,2171428571429;1,9;1;810729
354990;2022;9;"01/09/2022";0;10;26;41;2;321;26;366953,626982722;"Sao Jose dos Campos";"Setembro";18,25;71,5;1,55;3;697054
355030;2022;9;"01/09/2022";0;14,7;37,57142857;40,375;10;4268;353;7523977,71659693;"Sao Paulo";"Setembro";16,425;74,33333333;2,175;6;11451999
355410;2022;9;"01/09/2022";0;11;16;45;1;97;10;255621,094509107;"Taubate";"Setembro";19;71;1,5;1;310739
350950;2022;10;"01/10/2022";0;13;11,8837222222222;54,5;2;594;44;1412234,26298292;"Campinas";"Outubro";23,2;65;2,15;2;1139047
351880;2022;10;"01/10/2022";0;13,5;25;53;2;510;45;824621,859050019;"Guarulhos";"Outubro";20,55;77;1,95;2;1291771
353870;2022;10;"01/10/2022";0;11;14;51;1;157;15;490397,693106239;"Piracicaba";"Outubro";23,6;68;2,3;1;423323
354340;2022;10;"01/10/2022";0;14;10;64;1;270;37;611926,834431522;"Ribeirao Preto";"Outubro";25,9;60;1,7245503968254;1;698642
354850;2022;10;"01/10/2022";0;9;27;33,5;2;135;20;515800,430501104;"Santos";"Outubro";23,15;92;0,85;2;418608
354870;2022;10;"01/10/2022";0;13;23;54;1;218;14;543040,201487393;"Sao Bernardo do Campo";"Outubro";20,1389349206349;77,6334087301587;1,8;1;810729
354990;2022;10;"01/10/2022";0;9;15,5;54;2;264;33;599132,958601974;"Sao Jose dos Campos";"Outubro";22,5;71,5;1,6;3;697054
355030;2022;10;"01/10/2022";0;13,7;36;51,875;10;4973;404;8642862,17626882;"Sao Paulo";"Outubro";20,425;71,33333333;4,04;6;11451999
355410;2022;10;"01/10/2022";0;10;12;57;1;105;13;362854,890903515;"Taubate";"Outubro";22,7;72;1,5;1;310739
350950;2022;11;"01/11/2022";0;10;11,2711825396825;47,5;2;509;42;1197978,78007776;"Campinas";"Novembro";22,15;61;2,75;2;1139047
351880;2022;11;"01/11/2022";0;10,5;23;41,5;2;500;45;739082,765902998;"Guarulhos";"Novembro";19;76;2,05;2;1291771
353870;2022;11;"01/11/2022";0;8;12;51;1;131;18;267423,400419995;"Piracicaba";"Novembro";22,9;61;2,7;1;423323
354340;2022;11;"01/11/2022";0;9;8;59;1;197;25;449703,044760757;"Ribeirao Preto";"Novembro";24,4;59;1,75176825396825;1;698642
354850;2022;11;"01/11/2022";0;8;24;31;2;120;20;503529,201860289;"Santos";"Novembro";23,1;85;0,95;2;418608
354870;2022;11;"01/11/2022";0;9;17;48;1;193;13;465635,542527743;"Sao Bernardo do Campo";"Novembro";19,4222206349206;78,0050357142857;2,1;1;810729
354990;2022;11;"01/11/2022";0;6;10;46;2;300;73;445423,184711163;"Sao Jose dos Campos";"Novembro";20,65;70,5;1,7;3;697054
355030;2022;11;"01/11/2022";0;9,5;30,42857143;47,625;10;4867;336;8180474,28111161;"Sao Paulo";"Novembro";18,875;70;2,275;6;11451999
355410;2022;11;"01/11/2022";0;7;8;47;1;132;13;195458,048861582;"Taubate";"Novembro";20,8;73;1,4;1;310739
350950;2022;12;"01/12/2022";0;9;9,94505952380953;33;1;442;42;1237550,29283832;"Campinas";"Dezembro";23,7;71;2,7;2;1139047
351880;2022;12;"01/12/2022";0;9,5;20;33,5;2;458;54;656582,696326381;"Guarulhos";"Dezembro";21,45;79;1,95;2;1291771
353870;2022;12;"01/12/2022";0;7;10;36;1;131;10;201998,771101846;"Piracicaba";"Dezembro";24,2;73;2,3;1;423323
354340;2022;12;"01/12/2022";0;7;7;44;1;192;26;456656,379274657;"Ribeirao Preto";"Dezembro";25,4;71;1,62938928571429;1;698642
354850;2022;12;"01/12/2022";0;10;23;27,5;2;108;20;521997,564599748;"Santos";"Dezembro";25,05;89;0,85;2;418608
354870;2022;12;"01/12/2022";0;11;21;36;1;214;9;431553,965560769;"Sao Bernardo do Campo";"Dezembro";21,1632734126984;80,8446626984127;1,8;1;810729
354990;2022;12;"01/12/2022";0;6;14;38;1;267;33;427512,555321252;"Sao Jose dos Campos";"Dezembro";23,1;74;1,65;3;697054
355030;2022;12;"01/12/2022";0;10;29,85714286;39;10;4375;320;8157138,1678667;"Sao Paulo";"Dezembro";21,225;74;2,8;6;11451999
355410;2022;12;"01/12/2022";0;7;12;37;1;108;9;196740,285852165;"Taubate";"Dezembro";22,8;76;1,4;1;310739
350950;2023;1;"01/01/2023";0;9;6;38;2;580;46;1364854,28071635;"Campinas";"Janeiro";24,4;74;1,95;2;1139047
351880;2023;1;"01/01/2023";0;10;19;33;2;330;37;552298,17974038;"Guarulhos";"Janeiro";22,2;78;1,85;2;1291771
353870;2023;1;"01/01/2023";0;6;9;33;1;117;16;258611,76987121;"Piracicaba";"Janeiro";24,2;78;2,1;1;423323
354340;2023;1;"01/01/2023";0;6;7;39;1;219;32;623539,870088491;"Ribeirao Preto";"Janeiro";24,8;77;1,58468134920635;1;698642
354850;2023;1;"01/01/2023";0;10;25;29,5;2;123;21;496907,88619389;"Santos";"Janeiro";26,35;87;0,85;2;418608
354870;2023;1;"01/01/2023";0;11;18;42;1;200;16;490163,575900428;"Sao Bernardo do Campo";"Janeiro";21,9248361111111;79,7748333333333;1,9;1;810729
354990;2023;1;"01/01/2023";0;6;13;38;1;230;37;335352,081940551;"Sao Jose dos Campos";"Janeiro";23,6;75;1,4;3;697054
355030;2023;1;"01/01/2023";0;10,44444444;27,85714286;40,125;10;3778;338;7997063,1345517;"Sao Paulo";"Janeiro";21,925;74,66666667;2,06;6;11451999
355410;2023;1;"01/01/2023";0;7;7;37;1;88;8;231009,488841397;"Taubate";"Janeiro";23,6;76;1,2;1;310739
350950;2023;2;"01/02/2023";0;9;8;41,5;2;611;22;1167863,19626175;"Campinas";"Fevereiro";24,85;75;1,75;2;1139047
351880;2023;2;"01/02/2023";0;9;23;42;2;307;35;461363,571094171;"Guarulhos";"Fevereiro";22,85;80;1,95;2;1291771
353870;2023;2;"01/02/2023";0;7;10;33;1;163;14;336614,380851776;"Piracicaba";"Fevereiro";24,6;80;2;1;423323
354340;2023;2;"01/02/2023";0;7;7;46;1;257;34;584276,942431166;"Ribeirao Preto";"Fevereiro";25,8;75;1,46986944444444;1;698642
354850;2023;2;"01/02/2023";0;10;31;32,5;2;74;10;349905,927671425;"Santos";"Fevereiro";27,15;86;0,8;2;418608
354870;2023;2;"01/02/2023";0;10;23;44;1;211;17;423278,089385164;"Sao Bernardo do Campo";"Fevereiro";22,3662765873016;80,8005158730159;1,9;1;810729
354990;2023;2;"01/02/2023";0;7;15,5;32;2;266;34;461737,057087441;"Sao Jose dos Campos";"Fevereiro";25,3;79;1,45;3;697054
355030;2023;2;"01/02/2023";0;9,777777778;31,57142857;42,75;10;4068;299;7340159,56041024;"Sao Paulo";"Fevereiro";22,55;76;2,14;6;11451999
355410;2023;2;"01/02/2023";0;7;10;41;1;96;4;198309,755699404;"Taubate";"Fevereiro";24,1;80;1,3;1;310739
350950;2023;3;"01/03/2023";0;12;11;46,5;2;664;28;1497808,68951739;"Campinas";"Março";25,3;70;1,75;2;1139047
351880;2023;3;"01/03/2023";0;12,5;24;44,5;2;443;41;623540,19304612;"Guarulhos";"Março";22,75;78;1,7;2;1291771
353870;2023;3;"01/03/2023";0;9;12;39;1;203;20;348300,617031801;"Piracicaba";"Março";25,1;75;1,8;1;423323
354340;2023;3;"01/03/2023";0;10;9;42;1;313;35;595817,327870097;"Ribeirao Preto";"Março";25,8;75;1,49918492063492;1;698642
354850;2023;3;"01/03/2023";0;11;30;27;2;125;11;441893,515761541;"Santos";"Março";26,7;87;0,75;2;418608
354870;2023;3;"01/03/2023";0;13;26;46;1;229;28;603050,861778497;"Sao Bernardo do Campo";"Março";22,1786257936508;79,1820595238095;1,6;1;810729
354990;2023;3;"01/03/2023";0;9;17,5;35;2;269;23;439138,862490161;"Sao Jose dos Campos";"Março";24,15;76;1,45;3;697054
355030;2023;3;"01/03/2023";0;12,77777778;36,57142857;44,5;10;4864;321;7653787,37467857;"Sao Paulo";"Março";22,9;71,66666667;1,86;6;11451999
355410;2023;3;"01/03/2023";0;9;11;43;1;101;5;201764,528214067;"Taubate";"Março";24;75;1,3;1;310739
350950;2023;4;"01/04/2023";0;12;12;40;2;725;38;1867395,21684267;"Campinas";"Abril";22,4;71;1,95;2;1139047
351880;2023;4;"01/04/2023";0;11,5;22;40;2;465;61;601969,756187934;"Guarulhos";"Abril";19,95;80;1,85;2;1291771
353870;2023;4;"01/04/2023";0;10;15;31;1;193;13;385112,19756065;"Piracicaba";"Abril";22,3;75;1,9;1;423323
354340;2023;4;"01/04/2023";0;11;9;36;1;230;36;549850,154176593;"Ribeirao Preto";"Abril";23,5;67;1,52327142857143;1;698642
354850;2023;4;"01/04/2023";0;10;29;25;2;102;13;402766,655158336;"Santos";"Abril";24,1;87;0,75;2;418608
354870;2023;4;"01/04/2023";0;11;23;41;1;236;10;413554,907298504;"Sao Bernardo do Campo";"Abril";18,6;84;1,7;1;810729
354990;2023;4;"01/04/2023";0;8,46701984126984;16,5;32,5;2;271;31;482022,316189991;"Sao Jose dos Campos";"Abril";21,2;77;1,35;3;697054
355030;2023;4;"01/04/2023";0;11,33333333;32;37,875;10;4807;362;7309235,74506413;"Sao Paulo";"Abril";19,625;73,66666667;2;6;11451999
355410;2023;4;"01/04/2023";0;8;11;38;1;86;6;180188,621401053;"Taubate";"Abril";21,6;75;1,2;1;310739
350950;2023;5;"01/05/2023";0;17;18;35,5;2;680;52;1735402,68632255;"Campinas";"Maio";20,7;66;1,6;2;1139047
351880;2023;5;"01/05/2023";0;18;29;36,5;2;558;57;686969,924174743;"Guarulhos";"Maio";18,6;78;1,55;2;1291771
353870;2023;5;"01/05/2023";0;14;20;27;1;128;14;335276,337650312;"Piracicaba";"Maio";19,4;74;1,6;1;423323
354340;2023;5;"01/05/2023";0;17;13;34;1;315;35;745400,328072659;"Ribeirao Preto";"Maio";20,6;63;1,45745833333333;1;698642
354850;2023;5;"01/05/2023";0;13;36;23,5;2;121;21;422177,644546533;"Santos";"Maio";22,4;89;0,55;2;418608
354870;2023;5;"01/05/2023";0;15;31;44;1;254;14;527278,269528195;"Sao Bernardo do Campo";"Maio";18,5;79;1,5;1;810729
354990;2023;5;"01/05/2023";0;12;22;30,5;2;316;32;526256,992486515;"Sao Jose dos Campos";"Maio";19,86666667;75;1,25;3;697054
355030;2023;5;"01/05/2023";0;16,66666667;41,14285714;37,5;10;5739;370;8689582,74514321;"Sao Paulo";"Maio";18,475;71,66666667;1,64;6;11451999
355410;2023;5;"01/05/2023";0;11;15;36;1;137;11;310274,354376022;"Taubate";"Maio";19,9;72;1,1;1;310739
350950;2023;6;"01/06/2023";0;18;22;31;2;604;43;1356938,55974205;"Campinas";"Junho";19,15;68;1,3;2;1139047
351880;2023;6;"01/06/2023";0;21,5;37;31,5;2;480;54;752112,743189694;"Guarulhos";"Junho";17,3;75;1,45;2;1291771
353870;2023;6;"01/06/2023";0;13;21;29;1;139;23;414499,847150157;"Piracicaba";"Junho";17,7;76;1,6;1;423323
354340;2023;6;"01/06/2023";0;16;13;28;1;297;41;575905,060010307;"Ribeirao Preto";"Junho";18,5;56;1,46249007936508;1;698642
354850;2023;6;"01/06/2023";0;17;45;23;2;133;16;567020,496668917;"Santos";"Junho";21,6;85;0,55;2;418608
354870;2023;6;"01/06/2023";0;19;47;34;1;271;19;492023,509990758;"Sao Bernardo do Campo";"Junho";17,7;74;1,5;1;810729
354990;2023;6;"01/06/2023";0;14;30,5;22,5;2;320;41;616079,966285812;"Sao Jose dos Campos";"Junho";17,43333333;76;0,95;3;697054
355030;2023;6;"01/06/2023";0;20,77777778;48,85714286;32,375;10;5714;442;8702044,05492287;"Sao Paulo";"Junho";17,45;71;1,58;6;11451999
355410;2023;6;"01/06/2023";0;14;22;29;1;104;4;226730,599008954;"Taubate";"Junho";17,9;74;0,9;1;310739
350950;2023;7;"01/07/2023";0;18;21,3970178571429;28;1;737;50;1535029,27044178;"Campinas";"Julho";19,6;62;2,2;2;1139047
351880;2023;7;"01/07/2023";0;19,5;31;35;2;483;34;760627,639646063;"Guarulhos";"Julho";17,45;72,5;1,75;2;1291771
353870;2023;7;"01/07/2023";0;15;19;35;1;126;15;391673,064190182;"Piracicaba";"Julho";18,6;71;1,7;1;423323
354340;2023;7;"01/07/2023";0;16;13;25;1;314;41;603224,620145467;"Ribeirao Preto";"Julho";20,5;59;1,53574682539683;1;698642
354850;2023;7;"01/07/2023";0;14;38;24,5;2;173;20;434432,720663128;"Santos";"Julho";20,8;87;0,6;2;418608
354870;2023;7;"01/07/2023";0;17;40;38;1;236;18;462375,070066277;"Sao Bernardo do Campo";"Julho";17,6;72;1,6;1;810729
354990;2023;7;"01/07/2023";0;13;24;31;2;277;33;510037,986772799;"Sao Jose dos Campos";"Julho";18,46666667;71,66666667;1;3;697054
355030;2023;7;"01/07/2023";0;17,77777778;45,14285714;35,75;10;5133;433;8385575,82946788;"Sao Paulo";"Julho";17,475;67,66666667;1,86;6;11451999
355410;2023;7;"01/07/2023";0;13;17;37;1;117;9;230104,073193222;"Taubate";"Julho";18,9;68;1,2;1;310739
350950;2023;8;"01/08/2023";0;20;20;35;2;648;55;1487505,48311302;"Campinas";"Agosto";21,95;58;2,1;2;1139047
351880;2023;8;"01/08/2023";0;19,5;32;43;2;525;70;907738,955893349;"Guarulhos";"Agosto";19,15;71,5;1,85;2;1291771
353870;2023;8;"01/08/2023";0;16;14;44;1;157;6;358237,157334544;"Piracicaba";"Agosto";21;65;2,1;1;423323
354340;2023;8;"01/08/2023";0;20;14;30;1;279;45;658653,0114154;"Ribeirao Preto";"Agosto";22,9;54;1,61514801587302;1;698642
354850;2023;8;"01/08/2023";0;14;39;30;2;145;25;500903,370036908;"Santos";"Agosto";21,7;88;0,75;2;418608
354870;2023;8;"01/08/2023";0;18;36;45;1;234;19;402001,231735184;"Sao Bernardo do Campo";"Agosto";18,3;76;1,7;1;810729
354990;2023;8;"01/08/2023";0;14;24,5;40,5;2;335;46;513472,122288083;"Sao Jose dos Campos";"Agosto";20;68,33333333;1,166666667;3;697054
355030;2023;8;"01/08/2023";0;20,375;46,71428571;42,25;10;5248;480;9048525,27265943;"Sao Paulo";"Agosto";18,8;67;2,06;6;11451999
355410;2023;8;"01/08/2023";0;15;17;49;1;136;8;260438,583266376;"Taubate";"Agosto";21,4;63;1,3;1;310739
350950;2023;9;"01/09/2023";0;18;17;40;2;563;50;1465183,41267402;"Campinas";"Setembro";25,35;57;2,1;2;1139047
351880;2023;9;"01/09/2023";0;18,5;31;49;2;379;58;775404,391567434;"Guarulhos";"Setembro";22,1;67;1,95;2;1291771
353870;2023;9;"01/09/2023";0;16;12;58;1;127;9;227729,916241052;"Piracicaba";"Setembro";25,1;60;2,2;1;423323
354340;2023;9;"01/09/2023";0;17;12;42;1;265;44;576197,803262844;"Ribeirao Preto";"Setembro";27,4;53,7875912698413;1,74295952380952;1;698642
354850;2023;9;"01/09/2023";0;13;33;33,5;2;120;18;430411,662450473;"Santos";"Setembro";23,55;89;0,8;2;418608
354870;2023;9;"01/09/2023";0;17;33;57;1;208;19;389718,613294266;"Sao Bernardo do Campo";"Setembro";21,6;71;1,8;1;810729
354990;2023;9;"01/09/2023";0;13;20;56;2;285;51;480313,683985738;"Sao Jose dos Campos";"Setembro";23,53333333;65;1,4;3;697054
355030;2023;9;"01/09/2023";0;17,55555556;44;53,125;10;4510;378;7946267,37711694;"Sao Paulo";"Setembro";21,625;64,66666667;2,2;6;11451999
355410;2023;9;"01/09/2023";0;13;14;54;1;97;6;196395,017870956;"Taubate";"Setembro";23,7;62;1,5;1;310739
350950;2023;10;"01/10/2023";0;14;13;36;2;492;38;1300425,41064434;"Campinas";"Outubro";24,45;72;2,2;2;1139047
351880;2023;10;"01/10/2023";0;12,5;23;48;2;398;46;728284,105508323;"Guarulhos";"Outubro";21,4;79,5;2,05;2;1291771
353870;2023;10;"01/10/2023";0;12;16;52;1;112;9;277556,221620154;"Piracicaba";"Outubro";24,6;74;2,3;1;423323
354340;2023;10;"01/10/2023";0;14;11;42;1;263;32;549129,141177884;"Ribeirao Preto";"Outubro";27,3;66,8119484126984;1,64574603174603;1;698642
354850;2023;10;"01/10/2023";0;8;27;29,5;2;126;18;557041,926235177;"Santos";"Outubro";22,4;96;0,75;2;418608
354870;2023;10;"01/10/2023";0;13;25;49;1;205;15;401146,526073715;"Sao Bernardo do Campo";"Outubro";19,9;85;1,8;1;810729
354990;2023;10;"01/10/2023";0;8;15,5;50;2;280;42;363100,932297386;"Sao Jose dos Campos";"Outubro";22,86666667;77,66666667;1,433333333;3;697054
355030;2023;10;"01/10/2023";0;12,11111111;40,5;43,375;10;4529;402;8097918,28552495;"Sao Paulo";"Outubro";21,725;77,33333333;2,12;6;11451999
355410;2023;10;"01/10/2023";0;8;10;48;1;69;6;143841,545256646;"Taubate";"Outubro";23,4;76;1,4;1;310739
350950;2023;11;"01/11/2023";0;14;11;58,5;2;492;29;1426783,84752185;"Campinas";"Novembro";25,95;63;2,25;2;1139047
351880;2023;11;"01/11/2023";0;14;22;60,5;2;379;41;582422,185693059;"Guarulhos";"Novembro";23,1;72;2,15;2;1291771
353870;2023;11;"01/11/2023";0;12;17;55,3656428571429;1;111;12;227817,574374131;"Piracicaba";"Novembro";26;68;2,3;1;423323
354340;2023;11;"01/11/2023";0;13;23;45;1;252;55;584056,450547126;"Ribeirao Preto";"Novembro";28,1;58,796869047619;1,76071111111111;1;698642
354850;2023;11;"01/11/2023";0;13;26;37,5;2;101;17;386284,688534661;"Santos";"Novembro";25,6;86;0,85;2;418608
354870;2023;11;"01/11/2023";0;14;25;66;1;193;11;495031,037938434;"Sao Bernardo do Campo";"Novembro";22,8;74;2;1;810729
354990;2023;11;"01/11/2023";0;11;17;60,5;2;263;28;405806,907029779;"Sao Jose dos Campos";"Novembro";24,75;69;1,433333333;3;697054
355030;2023;11;"01/11/2023";0;13,6;38,28571429;61,375;10;4470;355;7797346,17337687;"Sao Paulo";"Novembro";22,925;67,66666667;2,28;6;11451999
355410;2023;11;"01/11/2023";0;15;11;61;1;96;11;270610,897289191;"Taubate";"Novembro";25,2;67;1,4;1;310739
350950;2023;12;"01/12/2023";0;13;9;69;2;423;37;901037,762438509;"Campinas";"Dezembro";26,9;61;2,2;2;1139047
351880;2023;12;"01/12/2023";0;13,5;20;56,5;2;405;42;771499,27394679;"Guarulhos";"Dezembro";23,95;70,5;2,1;2;1291771
353870;2023;12;"01/12/2023";0;10;14;54;1;109;9;235140,330300213;"Piracicaba";"Dezembro";27;65;2,3;1;423323
354340;2023;12;"01/12/2023";0;10;21;32;1;272;54;758316,844239104;"Ribeirao Preto";"Dezembro";28,4;59,2501785714286;1,76785079365079;1;698642
354850;2023;12;"01/12/2023";0;15;25;32,5;2;120;18;358859,846371313;"Santos";"Dezembro";26,9;85;0,85;2;418608
354870;2023;12;"01/12/2023";0;14;21;58;1;178;9;435500,536052661;"Sao Bernardo do Campo";"Dezembro";23,1;75;2;1;810729
354990;2023;12;"01/12/2023";0;9;12,5;55,5;2;239;33;366303,386756182;"Sao Jose dos Campos";"Dezembro";25,55;66;1,566666667;3;697054
355030;2023;12;"01/12/2023";0;13,7;33;58,625;10;4006;285;6711698,84129725;"Sao Paulo";"Dezembro";23,75;65,33333333;2,18;6;11451999
355410;2023;12;"01/12/2023";0;9;9;56;1;67;7;202656,016481282;"Taubate";"Dezembro";25,6;67;1,4;1;310739
350950;2024;1;"01/01/2024";0;9;7;54;2;419;47;1248375,17055537;"Campinas";"Janeiro";25,5;69;2,15;2;1139047
351880;2024;1;"01/01/2024";0;10;19;44,5;2;284;48;593117,566600091;"Guarulhos";"Janeiro";23,1;76;2;2;1291771
353870;2024;1;"01/01/2024";0;7;12;46;1;94;12;298562,554210182;"Piracicaba";"Janeiro";25,8;70;2,4;1;423323
354340;2024;1;"01/01/2024";0;7;17;28;1;285;46;707679,584662135;"Ribeirao Preto";"Janeiro";26,7;69,0938253968254;1,61822857142857;1;698642
354850;2024;1;"01/01/2024";0;12;21;32;2;127;21;450599,094194075;"Santos";"Janeiro";26,55;88;0,85;2;418608
354870;2024;1;"01/01/2024";0;10;26;54;1;163;14;514374,020613249;"Sao Bernardo do Campo";"Janeiro";22,8;78;1,9;1;810729
354990;2024;1;"01/01/2024";0;8;14;40;2;231;35;366580,676620214;"Sao Jose dos Campos";"Janeiro";24,35;74,5;1,333333333;3;697054
355030;2024;1;"01/01/2024";0;9,9;28,42857143;44;10;3531;425;6476521,82574178;"Sao Paulo";"Janeiro";22,75;73;2,12;6;11451999
355410;2024;1;"01/01/2024";0;7;10;44;1;83;8;243048,104371434;"Taubate";"Janeiro";24,2;76;1,3;1;310739
350950;2024;2;"01/02/2024";0;11;10;49,5;2;434;39;1246620,70412058;"Campinas";"Fevereiro";26,25;69;1,75;2;1139047
351880;2024;2;"01/02/2024";0;11,5;21;40;2;312;39;502326,797217366;"Guarulhos";"Fevereiro";23,55;77;1,75;2;1291771
353870;2024;2;"01/02/2024";0;9;15;43;1;83;10;247242,633544001;"Piracicaba";"Fevereiro";26;73;1,9;1;423323
354340;2024;2;"01/02/2024";0;7;16;21;1;246;39;521451,299099978;"Ribeirao Preto";"Fevereiro";26,4;68,9363611111111;1,55318928571429;1;698642
354850;2024;2;"01/02/2024";0;11;27;27,5;2;93;15;259218,105899552;"Santos";"Fevereiro";27,2;89;0,7;2;418608
354870;2024;2;"01/02/2024";0;11;30;55;1;163;12;511704,578702534;"Sao Bernardo do Campo";"Fevereiro";23,4;78;1,7;1;810729
354990;2024;2;"01/02/2024";0;8;16;37,5;2;223;28;268029,221770758;"Sao Jose dos Campos";"Fevereiro";24,9;73,5;1,266666667;3;697054
355030;2024;2;"01/02/2024";0;12,1;34,57142857;42,875;10;3548;384;6709428,01572244;"Sao Paulo";"Fevereiro";23,475;72,33333333;1,84;6;11451999
355410;2024;2;"01/02/2024";0;8;9;39;1;75;2;403094,888416812;"Taubate";"Fevereiro";24,8;75;1,2;1;310739
350950;2024;3;"01/03/2024";0;11;10;50,5;2;523;39;1267215,94737089;"Campinas";"Março";26;71;1,95;2;1139047
351880;2024;3;"01/03/2024";0;13;21,5850198412698;33;1;500;54;678458,611617297;"Guarulhos";"Março";23,7;78;1,6;2;1291771
353870;2024;3;"01/03/2024";0;9;15;41;1;100;11;244476,20318846;"Piracicaba";"Março";25,6;77;1,9;1;423323
354340;2024;3;"01/03/2024";0;8;14;41;1;304;52;713951,250134511;"Ribeirao Preto";"Março";26,8;69,3839325396825;1,57325753968254;1;698642
354850;2024;3;"01/03/2024";0;11;26;25,5;2;124;21;368743,336723091;"Santos";"Março";26,45;85,5;0,65;2;418608
354870;2024;3;"01/03/2024";0;12;28;58;1;225;20;426528,695695674;"Sao Bernardo do Campo";"Março";23,1;79;1,8;1;810729
354990;2024;3;"01/03/2024";0;8;14,5;35;2;261;36;354942,78254565;"Sao Jose dos Campos";"Março";24,9;75,5;1,266666667;3;697054
355030;2024;3;"01/03/2024";0;12,3;33,14285714;43,125;10;4631;469;7657490,53655143;"Sao Paulo";"Março";23,1;74,33333333;1,9;6;11451999
355410;2024;3;"01/03/2024";0;8;9;42;1;80;10;184175,407237237;"Taubate";"Março";24,7;76;1,2;1;310739
